   308590	2026-06-22 07:12:45	1	0	1	0
   308234	2026-06-22 07:38:52	1	0	16	0
   308616	2026-06-22 07:39:54	1	0	16	0
   308376	2026-06-22 07:49:25	1	0	16	0
   308735	2026-06-22 07:52:48	1	0	16	0
   308532	2026-06-22 07:56:20	1	0	16	0
   308229	2026-06-22 07:56:35	1	0	16	0
   308502	2026-06-22 08:00:23	1	0	1	0
   308788	2026-06-22 08:00:53	1	0	16	0
